#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B9C482
#Date Time: 2026-05-29 14:59:32.218
#Sample rate: 5e+07Hz
#Samples: 8192
#Trigger: Source: Trigger 1 Condition: Rising
#Channel 1: Range: 250 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 250 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-4.602e-05,-0.01099192763068328,-0.01046350140148341
-4.6e-05,-0.01031624349698626,-0.01046350140148341
-4.598e-05,-0.0113297696975318,-0.01012642731489792
-4.596e-05,-0.01065408556383477,-0.01046350140148341
-4.594e-05,-0.01065408556383477,-0.01012642731489792
-4.592e-05,-0.01031624349698626,-0.01046350140148341
-4.59e-05,-0.009978401430137741,-0.009789353228312418
-4.588e-05,-0.009978401430137741,-0.01080057548806891
-4.586e-05,-0.01031624349698626,-0.01046350140148341
-4.584e-05,-0.01031624349698626,-0.0111376495746544
-4.582e-05,-0.01031624349698626,-0.0111376495746544
-4.58e-05,-0.009978401430137741,-0.01046350140148341
-4.578e-05,-0.01099192763068328,-0.0111376495746544
-4.576e-05,-0.01065408556383477,-0.01046350140148341
-4.574e-05,-0.01099192763068328,-0.0111376495746544
-4.572e-05,-0.01065408556383477,-0.0118117977478254
-4.57e-05,-0.009978401430137741,-0.0118117977478254
-4.568e-05,-0.009640559363289227,-0.0111376495746544
-4.566e-05,-0.009640559363289227,-0.0118117977478254
-4.564e-05,-0.008964875229592198,-0.0114747236612399
-4.562e-05,-0.01065408556383477,-0.01248594592099639
-4.56e-05,-0.009302717296440713,-0.01248594592099639
-4.558e-05,-0.0113297696975318,-0.01316009409416738
-4.556e-05,-0.009978401430137741,-0.01349716818075288
-4.554e-05,-0.01065408556383477,-0.01316009409416738
-4.552e-05,-0.009640559363289227,-0.01214887183441089
-4.55e-05,-0.01031624349698626,-0.0118117977478254
-4.548e-05,-0.009978401430137741,-0.0114747236612399
-4.546e-05,-0.01031624349698626,-0.01248594592099639
-4.544e-05,-0.009978401430137741,-0.01248594592099639
-4.542e-05,-0.01065408556383477,-0.01214887183441089
-4.54e-05,-0.009978401430137741,-0.0111376495746544
-4.538e-05,-0.009978401430137741,-0.0114747236612399
-4.536e-05,-0.01031624349698626,-0.0111376495746544
-4.534e-05,-0.01099192763068328,-0.0114747236612399
-4.532e-05,-0.01031624349698626,-0.0118117977478254
-4.53e-05,-0.01031624349698626,-0.0111376495746544
-4.528e-05,-0.0113297696975318,-0.0111376495746544
-4.526e-05,-0.0113297696975318,-0.01214887183441089
-4.524e-05,-0.01099192763068328,-0.0118117977478254
-4.522e-05,-0.01031624349698626,-0.01046350140148341
-4.52e-05,-0.01065408556383477,-0.0111376495746544
-4.518e-05,-0.0113297696975318,-0.0114747236612399
-4.516e-05,-0.0113297696975318,-0.0114747236612399
-4.514e-05,-0.0113297696975318,-0.0114747236612399
-4.512e-05,-0.01031624349698626,-0.0118117977478254
-4.51e-05,-0.01031624349698626,-0.0114747236612399
-4.508e-05,-0.01099192763068328,-0.01282302000758188
-4.506e-05,-0.01065408556383477,-0.01214887183441089
-4.504e-05,-0.01200545383122883,-0.01248594592099639
-4.502e-05,-0.01200545383122883,-0.01316009409416738
-4.5e-05,-0.0113297696975318,-0.01383424226733837
-4.498e-05,-0.01200545383122883,-0.01282302000758188
-4.496e-05,-0.01200545383122883,-0.01214887183441089
-4.494e-05,-0.01200545383122883,-0.01282302000758188
-4.492e-05,-0.01200545383122883,-0.01316009409416738
-4.49e-05,-0.01268113796492585,-0.01282302000758188
-4.488e-05,-0.01065408556383477,-0.0111376495746544
-4.486e-05,-0.01200545383122883,-0.0114747236612399
-4.484e-05,-0.0113297696975318,-0.01282302000758188
-4.482e-05,-0.01065408556383477,-0.01214887183441089
-4.48e-05,-0.01166761176438031,-0.01316009409416738
-4.478e-05,-0.01200545383122883,-0.01214887183441089
-4.476e-05,-0.01234329589807734,-0.01316009409416738
-4.474e-05,-0.01166761176438031,-0.0114747236612399
-4.472e-05,-0.01166761176438031,-0.01214887183441089
-4.47e-05,-0.01234329589807734,-0.01214887183441089
-4.468e-05,-0.01268113796492585,-0.0118117977478254
-4.466e-05,-0.01268113796492585,-0.01248594592099639
-4.464e-05,-0.01234329589807734,-0.0118117977478254
-4.462e-05,-0.01166761176438031,-0.01248594592099639
-4.46e-05,-0.01200545383122883,-0.01282302000758188
-4.458e-05,-0.01234329589807734,-0.01214887183441089
-4.456e-05,-0.01234329589807734,-0.01316009409416738
-4.454e-05,-0.01099192763068328,-0.01349716818075288
-4.452e-05,-0.01166761176438031,-0.01248594592099639
-4.45e-05,-0.01234329589807734,-0.01282302000758188
-4.448e-05,-0.01200545383122883,-0.01282302000758188
-4.446e-05,-0.01234329589807734,-0.01214887183441089
-4.444e-05,-0.01200545383122883,-0.0114747236612399
-4.442e-05,-0.01166761176438031,-0.01316009409416738
-4.44e-05,-0.01166761176438031,-0.0118117977478254
-4.438e-05,-0.01234329589807734,-0.01349716818075288
-4.436e-05,-0.01166761176438031,-0.01214887183441089
-4.434e-05,-0.01301898003177437,-0.0114747236612399
-4.432e-05,-0.01166761176438031,-0.01282302000758188
-4.43e-05,-0.01200545383122883,-0.0111376495746544
-4.428e-05,-0.01200545383122883,-0.01214887183441089
-4.426e-05,-0.0113297696975318,-0.01012642731489792
-4.424e-05,-0.01268113796492585,-0.01046350140148341
-4.422e-05,-0.01200545383122883,-0.01080057548806891
-4.42e-05,-0.01234329589807734,-0.01080057548806891
-4.418e-05,-0.01200545383122883,-0.01080057548806891
-4.416e-05,-0.0113297696975318,-0.01046350140148341
-4.414e-05,-0.01200545383122883,-0.01080057548806891
-4.412e-05,-0.01234329589807734,-0.0118117977478254
-4.41e-05,-0.01301898003177437,-0.0111376495746544
-4.408e-05,-0.01099192763068328,-0.01080057548806891
-4.406e-05,-0.01099192763068328,-0.0114747236612399
-4.404e-05,-0.0113297696975318,-0.0111376495746544
-4.402e-05,-0.01099192763068328,-0.0111376495746544
